run_id,scenario_id,t,x,y,theta,v,omega,e_line,line_loss_flag,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,obstacle_flag,fault_flag,u_L,u_R,sat_flag_L,sat_flag_R,safety_violation,notes
Team05_S1_iter14,S1,23.680,5.7014,0.0406,0.1302,0.2513,-1.5415,0.0429,0,0.0000,0.1394,0.4780,0.9373,0.9483,0,0,0.4768,0.1632,0,0,0,
Team05_S1_iter14,S1,23.690,5.7040,0.0343,0.1505,0.2597,1.7400,0.0406,0,0.0118,0.1170,0.5266,0.9791,0.9976,0,0,0.1662,0.4738,0,0,0,
Team05_S1_iter14,S1,23.700,5.7067,0.0402,0.2070,0.2688,5.3045,0.0343,0,0.0239,0.2288,0.6765,0.0844,0.8270,0,0,-0.1666,0.8066,0,0,0,
Team05_S1_iter14,S1,23.710,5.7091,0.0379,0.1404,0.2454,-5.2172,0.0402,0,0.0028,0.1560,0.5313,1.0000,1.0000,0,0,0.8175,-0.1775,0,0,0,
Team05_S1_iter14,S1,23.720,5.7116,0.0390,0.1549,0.2577,1.7261,0.0379,0,0.0000,0.1656,0.5745,0.9724,0.9942,0,0,0.1625,0.4775,0,0,0,
Team05_S1_iter14,S1,23.730,5.7141,0.0456,0.1341,0.2534,-1.0513,0.0390,0,0.0164,0.1618,0.5455,0.9934,1.0000,0,0,0.4284,0.2116,0,0,0,
Team05_S1_iter14,S1,23.740,5.7167,0.0491,0.0672,0.2645,-5.9944,0.0456,0,0.0119,0.0748,0.4154,0.8821,0.8472,0,0,0.8758,-0.2358,0,0,0,
Team05_S1_iter14,S1,23.750,5.7191,0.0501,0.0422,0.2421,-3.0995,0.0491,0,0.0000,0.0605,0.2974,0.8533,0.6267,0,0,0.6287,0.0113,0,0,0,
Team05_S1_iter14,S1,23.760,5.7217,0.0497,0.0207,0.2575,-1.2290,0.0501,0,0.0102,0.0667,0.3026,0.7433,0.5109,0,0,0.4299,0.2101,0,0,0,
Team05_S1_iter14,S1,23.770,5.7243,0.0388,0.0155,0.2560,0.0206,0.0497,0,0.0000,0.0677,0.3110,0.7868,0.5454,0,0,0.3206,0.3194,0,0,0,
Team05_S1_iter14,S1,23.780,5.7264,0.0281,0.1040,0.2101,8.2839,0.0388,0,0.0007,0.1736,0.6072,0.9927,0.9713,0,0,-0.5342,1.0000,0,1,0,
Team05_S1_iter14,S1,23.790,5.7284,0.0286,0.1788,0.2040,8.1503,0.0281,0,0.0678,0.3745,0.8459,0.7227,0.3625,0,0,-0.5188,1.0000,0,1,0,
Team05_S1_iter14,S1,23.800,5.7309,0.0338,0.1743,0.2534,-0.4380,0.0286,0,0.0616,0.3047,0.8580,0.6418,0.4181,0,0,0.3815,0.2585,0,0,0,
Team05_S1_iter14,S1,23.810,5.7334,0.0312,0.1257,0.2494,-4.5931,0.0338,0,0.0164,0.2113,0.6953,0.1425,0.8696,0,0,0.7566,-0.1166,0,0,0,
Team05_S1_iter14,S1,23.820,5.7360,0.0201,0.1405,0.2638,2.2352,0.0312,0,0.0656,0.2533,0.7711,0.4355,0.6623,0,0,0.1261,0.5139,0,0,0,
Team05_S1_iter14,S1,23.830,5.7380,0.0162,0.2242,0.2050,8.4111,0.0201,0,0.1415,0.5211,0.9788,0.9985,0.9601,0,0,-0.5561,1.0000,0,1,0,
Team05_S1_iter14,S1,23.840,5.7405,0.0232,0.2648,0.2594,3.2762,0.0162,0,0.1801,0.6260,1.0000,0.9232,0.9280,0,0,0.0173,0.6227,0,0,0,
Team05_S1_iter14,S1,23.850,5.7429,0.0276,0.1973,0.2420,-6.0116,0.0232,0,0.1241,0.4678,0.9032,0.9646,1.0000,0,0,0.8931,-0.2531,0,0,0,
Team05_S1_iter14,S1,23.860,5.7453,0.0219,0.1618,0.2450,-3.8307,0.0276,0,0.0708,0.3347,0.8932,0.7402,0.3395,0,0,0.6909,-0.0509,0,0,0,
Team05_S1_iter14,S1,23.870,5.7480,0.0273,0.2077,0.2723,4.8843,0.0219,0,0.1007,0.4667,0.9581,0.9655,0.9656,0,0,-0.1229,0.7629,0,0,0,
Team05_S1_iter14,S1,23.880,5.7504,0.0354,0.1658,0.2496,-4.7478,0.0273,0,0.0553,0.3691,0.8654,0.7318,0.2783,0,0,0.7708,-0.1308,0,0,0,
Team05_S1_iter14,S1,23.890,5.7528,0.0284,0.0985,0.2434,-7.0609,0.0354,0,0.0005,0.2044,0.6520,0.9943,0.9300,0,0,0.9894,-0.3494,0,0,0,
Team05_S1_iter14,S1,23.900,5.7554,0.0362,0.1664,0.2599,5.7996,0.0284,0,0.0584,0.3079,0.8244,0.6805,0.4078,0,0,-0.2208,0.8608,0,0,0,
Team05_S1_iter14,S1,23.910,5.7578,0.0437,0.1015,0.2469,-6.8206,0.0362,0,0.0011,0.1827,0.6354,0.9703,0.9286,0,0,0.9650,-0.3250,0,0,0,
Team05_S1_iter14,S1,23.920,5.7603,0.0416,0.0216,0.2444,-6.5744,0.0437,0,0.0280,0.0934,0.4523,0.9127,0.9433,0,0,0.9436,-0.3036,0,0,0,
Team05_S1_iter14,S1,23.930,5.7629,0.0392,0.0444,0.2632,1.7688,0.0416,0,0.0356,0.0794,0.4785,0.9613,0.9923,0,0,0.1729,0.4671,0,0,0,
Team05_S1_iter14,S1,23.940,5.7654,0.0353,0.0450,0.2552,1.7039,0.0392,0,0.0401,0.1605,0.5833,1.0000,0.9975,0,0,0.1582,0.4818,0,0,0,
Team05_S1_iter14,S1,23.950,5.7680,0.0275,0.0800,0.2573,3.1253,0.0353,0,0.0285,0.1835,0.7087,1.0000,0.9295,0,0,0.0288,0.6112,0,0,0,
Team05_S1_iter14,S1,23.960,5.7706,0.0265,0.1615,0.2631,6.5200,0.0275,0,0.0803,0.3510,0.8630,0.7319,0.3190,0,0,-0.2865,0.9265,0,0,0,
Team05_S1_iter14,S1,23.970,5.7732,0.0267,0.1598,0.2571,0.7737,0.0265,0,0.0692,0.3653,0.9043,0.7849,0.2073,0,0,0.2540,0.3860,0,0,0,
Team05_S1_iter14,S1,23.980,5.7757,0.0357,0.1695,0.2549,-0.1741,0.0267,0,0.0930,0.3729,0.8839,0.8312,0.2434,0,0,0.3535,0.2865,0,0,0,
Team05_S1_iter14,S1,23.990,5.7779,0.0347,0.0972,0.2221,-7.4802,0.0357,0,0.0468,0.1811,0.6424,1.0000,0.9037,0,0,1.0000,-0.4147,1,0,0,
Team05_S1_iter14,S1,24.000,5.7804,0.0342,0.0996,0.2562,0.5824,0.0347,0,0.0303,0.2086,0.6677,0.0683,0.8506,0,0,0.2672,0.3728,0,0,0,
Team05_S1_iter14,S1,24.010,5.7830,0.0356,0.0892,0.2560,0.2596,0.0342,0,0.0545,0.1996,0.6665,0.1123,0.8468,0,0,0.2962,0.3438,0,0,0,
Team05_S1_iter14,S1,24.020,5.7855,0.0370,0.0631,0.2569,-1.4656,0.0356,0,0.0000,0.1701,0.6332,0.9903,0.9088,0,0,0.4547,0.1853,0,0,0,
Team05_S1_iter14,S1,24.030,5.7881,0.0364,0.0444,0.2531,-1.3662,0.0370,0,0.0194,0.1624,0.5915,0.9974,0.9480,0,0,0.4568,0.1832,0,0,0,
Team05_S1_iter14,S1,24.040,5.7906,0.0398,0.0548,0.2559,0.2854,0.0364,0,0.0153,0.1731,0.6177,1.0000,0.9476,0,0,0.2920,0.3480,0,0,0,
Team05_S1_iter14,S1,24.050,5.7931,0.0439,0.0364,0.2507,-3.0869,0.0398,0,0.0062,0.1491,0.5206,0.9770,1.0000,0,0,0.6166,0.0234,0,0,0,
Team05_S1_iter14,S1,24.060,5.7955,0.0449,-0.0033,0.2370,-3.5848,0.0439,0,0.0079,0.0231,0.4438,0.9376,0.9263,0,0,0.6772,-0.0372,0,0,0,
Team05_S1_iter14,S1,24.070,5.7980,0.0483,-0.0118,0.2523,-0.9651,0.0449,0,0.0141,0.0633,0.4036,0.9133,0.9021,0,0,0.4256,0.2144,0,0,0,
Team05_S1_iter14,S1,24.080,5.8006,0.0445,-0.0500,0.2545,-3.1703,0.0483,0,0.0093,0.0554,0.3630,0.8001,0.7137,0,0,0.6193,0.0207,0,0,0,
Team05_S1_iter14,S1,24.090,5.8031,0.0393,-0.0149,0.2584,2.9719,0.0445,0,0.0011,0.0682,0.3656,0.9148,0.8849,0,0,0.0449,0.5951,0,0,0,
Team05_S1_iter14,S1,24.100,5.8059,0.0348,0.0138,0.2737,4.4172,0.0393,0,0.0446,0.1599,0.5411,0.9970,0.9943,0,0,-0.0760,0.7160,0,0,0,
Team05_S1_iter14,S1,24.110,5.8085,0.0446,0.0628,0.2603,3.6971,0.0348,0,0.0537,0.2238,0.6431,0.0202,0.8702,0,0,-0.0216,0.6616,0,0,0,
Team05_S1_iter14,S1,24.120,5.8102,0.0461,-0.0014,0.1769,-7.8304,0.0446,0,0.0000,0.0948,0.4417,0.9246,0.8754,0,0,1.0000,-0.4900,1,0,0,
Team05_S1_iter14,S1,24.130,5.8128,0.0475,-0.0087,0.2520,-1.5046,0.0461,0,0.0000,0.0587,0.3570,0.9073,0.8206,0,0,0.4718,0.1682,0,0,0,
Team05_S1_iter14,S1,24.140,5.8153,0.0474,-0.0118,0.2539,-1.4030,0.0475,0,0.0000,0.0684,0.3456,0.8446,0.7778,0,0,0.4576,0.1824,0,0,0,
Team05_S1_iter14,S1,24.150,5.8179,0.0486,-0.0033,0.2555,-0.0610,0.0474,0,0.0000,0.0796,0.3524,0.8610,0.7849,0,0,0.3403,0.2997,0,0,0,
Team05_S1_iter14,S1,24.160,5.8205,0.0401,-0.0299,0.2613,-1.5092,0.0486,0,0.0171,0.0615,0.3193,0.8742,0.6646,0,0,0.4455,0.1945,0,0,0,
Team05_S1_iter14,S1,24.170,5.8231,0.0432,0.0471,0.2672,7.0239,0.0401,0,0.0169,0.1188,0.5208,0.9798,1.0000,0,0,-0.3315,0.9715,0,0,0,
Team05_S1_iter14,S1,24.180,5.8257,0.0410,0.0331,0.2570,-2.9057,0.0432,0,0.0000,0.0805,0.4489,0.9324,0.9617,0,0,0.5909,0.0491,0,0,0,
Team05_S1_iter14,S1,24.190,5.8283,0.0303,0.0403,0.2587,1.6488,0.0410,0,0.0000,0.0747,0.4683,0.9667,1.0000,0,0,0.1727,0.4673,0,0,0,
Team05_S1_iter14,S1,24.200,5.8305,0.0202,0.1158,0.2204,8.2531,0.0303,0,0.0289,0.2752,0.7753,0.5145,0.5231,0,0,-0.5227,1.0000,0,1,0,
Team05_S1_iter14,S1,24.210,5.8327,0.0262,0.1914,0.2228,7.9293,0.0202,0,0.1431,0.5063,0.9572,0.9831,0.9971,0,0,-0.4750,1.0000,0,1,0,
Team05_S1_iter14,S1,24.220,5.8351,0.0295,0.1432,0.2413,-5.2146,0.0262,0,0.0810,0.3791,0.8795,0.8336,0.1351,0,0,0.8204,-0.1804,0,0,0,
Team05_S1_iter14,S1,24.230,5.8376,0.0271,0.1166,0.2513,-2.9070,0.0295,0,0.0797,0.2928,0.8118,0.5858,0.5252,0,0,0.5993,0.0407,0,0,0,
Team05_S1_iter14,S1,24.240,5.8401,0.0388,0.1398,0.2568,1.9345,0.0271,0,0.0623,0.3574,0.8619,0.7748,0.2156,0,0,0.1404,0.4996,0,0,0,
Team05_S1_iter14,S1,24.250,5.8413,0.0387,0.0757,0.1217,-8.6917,0.0388,0,0.0058,0.1648,0.5708,0.9948,0.9672,0,0,1.0000,-0.6408,1,0,0,
Team05_S1_iter14,S1,24.260,5.8439,0.0403,0.0755,0.2558,-0.0333,0.0387,0,0.0159,0.1338,0.6119,0.9939,0.9964,0,0,0.3322,0.3078,0,0,0,
Team05_S1_iter14,S1,24.270,5.8464,0.0396,0.0491,0.2578,-1.6788,0.0403,0,0.0024,0.1247,0.5650,0.9764,0.9801,0,0,0.4728,0.1672,0,0,0,
Team05_S1_iter14,S1,24.280,5.8490,0.0390,0.0540,0.2558,0.2702,0.0396,0,0.0000,0.1446,0.5609,0.9909,1.0000,0,0,0.2923,0.3477,0,0,0,
Team05_S1_iter14,S1,24.290,5.8515,0.0367,0.0427,0.2559,0.3033,0.0390,0,0.0067,0.1460,0.5788,0.9869,1.0000,0,0,0.2905,0.3495,0,0,0,
Team05_S1_iter14,S1,24.300,5.8542,0.0377,0.0772,0.2613,1.8275,0.0367,0,0.0000,0.1566,0.6447,0.9969,0.9337,0,0,0.1616,0.4784,0,0,0,
Team05_S1_iter14,S1,24.310,5.8567,0.0367,0.0622,0.2558,-1.0689,0.0377,0,0.0440,0.1918,0.5666,0.9842,1.0000,0,0,0.4210,0.2190,0,0,0,
Team05_S1_iter14,S1,24.320,5.8593,0.0426,0.0733,0.2571,0.6849,0.0367,0,0.0374,0.2055,0.6321,1.0000,0.9299,0,0,0.2629,0.3771,0,0,0,
Team05_S1_iter14,S1,24.330,5.8619,0.0455,-0.0016,0.2612,-5.3701,0.0426,0,0.0121,0.0896,0.4551,0.9490,0.9804,0,0,0.8192,-0.1792,0,0,0,
Team05_S1_iter14,S1,24.340,5.8644,0.0382,-0.0189,0.2474,-2.6020,0.0455,0,0.0098,0.0965,0.3854,0.9208,0.8684,0,0,0.5774,0.0626,0,0,0,
Team05_S1_iter14,S1,24.350,5.8669,0.0336,0.0361,0.2551,5.9872,0.0382,0,0.0467,0.1636,0.5740,0.9932,0.9615,0,0,-0.2419,0.8819,0,0,0,
Team05_S1_iter14,S1,24.360,5.8697,0.0318,0.0641,0.2764,3.9169,0.0336,0,0.0095,0.2522,0.7061,0.1810,0.8373,0,0,-0.0234,0.6634,0,0,0,
Team05_S1_iter14,S1,24.370,5.8722,0.0360,0.0895,0.2570,1.3625,0.0318,0,0.0176,0.2456,0.7463,0.3708,0.7034,0,0,0.1953,0.4447,0,0,0,
Team05_S1_iter14,S1,24.380,5.8748,0.0340,0.0594,0.2535,-3.7381,0.0360,0,0.0459,0.1987,0.6661,1.0000,0.9253,0,0,0.6732,-0.0332,0,0,0,
Team05_S1_iter14,S1,24.390,5.8773,0.0321,0.0713,0.2583,1.5415,0.0340,0,0.0201,0.1855,0.6938,0.1232,0.8125,0,0,0.1822,0.4578,0,0,0,
Team05_S1_iter14,S1,24.400,5.8799,0.0272,0.0954,0.2548,1.4181,0.0321,0,0.0610,0.2408,0.7590,0.3455,0.7467,0,0,0.1836,0.4564,0,0,0,
Team05_S1_iter14,S1,24.410,5.8825,0.0210,0.1321,0.2600,3.9999,0.0272,0,0.0151,0.3818,0.8743,0.7614,0.2735,0,0,-0.0507,0.6907,0,0,0,
Team05_S1_iter14,S1,24.420,5.8851,0.0287,0.1893,0.2699,5.2952,0.0210,0,0.0925,0.5281,0.9923,0.9716,1.0000,0,0,-0.1647,0.8047,0,0,0,
Team05_S1_iter14,S1,24.430,5.8876,0.0299,0.1329,0.2534,-6.7071,0.0287,0,0.0201,0.3145,0.8370,0.6649,0.4404,0,0,0.9504,-0.3104,0,0,0,
Team05_S1_iter14,S1,24.440,5.8901,0.0232,0.1315,0.2534,-1.1655,0.0299,0,0.0187,0.2884,0.8446,0.5646,0.5420,0,0,0.4385,0.2015,0,0,0,
Team05_S1_iter14,S1,24.450,5.8927,0.0153,0.1753,0.2616,5.6635,0.0232,0,0.0790,0.4505,0.8773,0.9261,1.0000,0,0,-0.2066,0.8466,0,0,0,
Team05_S1_iter14,S1,24.460,5.8955,0.0193,0.2377,0.2766,6.7737,0.0153,0,0.2065,0.6656,1.0000,0.9061,0.8990,0,0,-0.3014,0.9414,0,0,0,
Team05_S1_iter14,S1,24.470,5.8980,0.0174,0.1954,0.2595,-3.5760,0.0193,0,0.1417,0.5991,0.9381,1.0000,0.9356,0,0,0.6510,-0.0110,0,0,0,
Team05_S1_iter14,S1,24.480,5.9006,0.0259,0.2211,0.2619,1.6348,0.0174,0,0.1785,0.6255,0.9707,0.9479,0.9309,0,0,0.1833,0.4567,0,0,0,
Team05_S1_iter14,S1,24.490,5.9029,0.0289,0.1321,0.2379,-7.2635,0.0259,0,0.0541,0.4044,0.9057,0.8387,0.1129,0,0,1.0000,-0.3753,1,0,0,
Team05_S1_iter14,S1,24.500,5.9054,0.0292,0.1191,0.2552,-2.6770,0.0289,0,0.0622,0.3030,0.8254,0.6727,0.4642,0,0,0.5722,0.0678,0,0,0,
Team05_S1_iter14,S1,24.510,5.9079,0.0264,0.1120,0.2556,-0.4201,0.0292,0,0.0548,0.2979,0.8449,0.6117,0.5015,0,0,0.3633,0.2767,0,0,0,
Team05_S1_iter14,S1,24.520,5.9105,0.0327,0.1367,0.2588,2.3077,0.0264,0,0.0663,0.3762,0.8716,0.8176,0.1720,0,0,0.1089,0.5311,0,0,0,
Team05_S1_iter14,S1,24.530,5.9130,0.0388,0.0826,0.2557,-5.5797,0.0327,0,0.0464,0.2319,0.7051,0.2851,0.7216,0,0,0.8434,-0.2034,0,0,0,
Team05_S1_iter14,S1,24.540,5.9157,0.0418,0.0294,0.2629,-5.5612,0.0388,0,0.0000,0.1848,0.5504,0.9708,0.9535,0,0,0.8360,-0.1960,0,0,0,
Team05_S1_iter14,S1,24.550,5.9182,0.0437,-0.0063,0.2506,-2.7156,0.0418,0,0.0035,0.0850,0.5037,0.9543,1.0000,0,0,0.5828,0.0572,0,0,0,
Team05_S1_iter14,S1,24.560,5.9207,0.0416,-0.0420,0.2526,-1.8160,0.0437,0,0.0019,0.0810,0.4336,0.8886,0.9251,0,0,0.4980,0.1420,0,0,0,
Team05_S1_iter14,S1,24.570,5.9233,0.0429,-0.0350,0.2560,1.5535,0.0416,0,0.0233,0.1373,0.4783,0.9930,0.9692,0,0,0.1745,0.4655,0,0,0,
Team05_S1_iter14,S1,24.580,5.9258,0.0505,-0.0466,0.2552,-1.3918,0.0429,0,0.0000,0.1140,0.4346,0.9275,0.9677,0,0,0.4528,0.1872,0,0,0,
Team05_S1_iter14,S1,24.590,5.9282,0.0545,-0.1227,0.2433,-6.7241,0.0505,0,0.0283,0.0264,0.2711,0.7845,0.5169,0,0,0.9582,-0.3182,0,0,0,
Team05_S1_iter14,S1,24.600,5.9306,0.0534,-0.1610,0.2390,-3.6033,0.0545,0,0.0000,0.0500,0.2191,0.6789,0.0516,0,0,0.6767,-0.0367,0,0,0,
Team05_S1_iter14,S1,24.610,5.9331,0.0547,-0.1585,0.2571,0.6787,0.0534,0,0.0000,0.0205,0.2221,0.7056,0.2010,0,0,0.2638,0.3762,0,0,0,
Team05_S1_iter14,S1,24.620,5.9357,0.0470,-0.1638,0.2556,-1.4349,0.0547,0,0.0000,0.0303,0.2183,0.6763,0.0286,0,0,0.4557,0.1843,0,0,0,
Team05_S1_iter14,S1,24.630,5.9385,0.0513,-0.0876,0.2828,6.4659,0.0470,0,0.0314,0.0716,0.3768,0.8426,0.7593,0,0,-0.2673,0.9073,0,0,0,
Team05_S1_iter14,S1,24.640,5.9409,0.0529,-0.1195,0.2484,-3.8590,0.0513,0,0.0025,0.0442,0.2472,0.7533,0.4723,0,0,0.6900,-0.0500,0,0,0,
Team05_S1_iter14,S1,24.650,5.9435,0.0491,-0.1293,0.2535,-1.6216,0.0529,0,0.0223,0.0289,0.2099,0.7598,0.2932,0,0,0.4784,0.1616,0,0,0,
Team05_S1_iter14,S1,24.660,5.9460,0.0484,-0.1001,0.2616,2.9696,0.0491,0,0.0000,0.0695,0.3037,0.8350,0.5977,0,0,0.0499,0.5901,0,0,0,
Team05_S1_iter14,S1,24.670,5.9486,0.0511,-0.1049,0.2564,0.3821,0.0484,0,0.0152,0.0706,0.3447,0.8248,0.6969,0,0,0.2883,0.3517,0,0,0,
Team05_S1_iter14,S1,24.680,5.9512,0.0504,-0.1367,0.2605,-2.7116,0.0511,0,0.0000,0.0659,0.2926,0.7724,0.4555,0,0,0.5670,0.0730,0,0,0,
Team05_S1_iter14,S1,24.690,5.9537,0.0525,-0.1274,0.2563,0.2829,0.0504,0,0.0000,0.0374,0.2896,0.7549,0.5060,0,0,0.2990,0.3410,0,0,0,
Team05_S1_iter14,S1,24.700,5.9562,0.0525,-0.1497,0.2535,-2.0959,0.0525,0,0.0276,0.0453,0.2541,0.7276,0.2986,0,0,0.5216,0.1184,0,0,0,
Team05_S1_iter14,S1,24.710,5.9588,0.0515,-0.1354,0.2561,-0.3405,0.0525,0,0.0050,0.0053,0.2339,0.7577,0.3127,0,0,0.3512,0.2888,0,0,0,
Team05_S1_iter14,S1,24.720,5.9613,0.0513,-0.1239,0.2559,0.5128,0.0515,0,0.0000,0.0454,0.2717,0.7586,0.4010,0,0,0.2707,0.3693,0,0,0,
Team05_S1_iter14,S1,24.730,5.9638,0.0443,-0.1349,0.2559,-0.0911,0.0513,0,0.0468,0.0385,0.2507,0.7481,0.4224,0,0,0.3318,0.3082,0,0,0,
Team05_S1_iter14,S1,24.740,5.9666,0.0337,-0.0814,0.2762,5.8648,0.0443,0,0.0024,0.1084,0.4083,0.9524,0.9400,0,0,-0.2144,0.8544,0,0,0,
Team05_S1_iter14,S1,24.750,5.9688,0.0322,0.0097,0.2221,8.1437,0.0337,0,0.0153,0.2300,0.7173,0.1686,0.8456,0,0,-0.5058,1.0000,0,1,0,
Team05_S1_iter14,S1,24.760,5.9714,0.0283,0.0244,0.2589,1.1969,0.0322,0,0.0678,0.2654,0.7526,0.3300,0.7319,0,0,0.2186,0.4214,0,0,0,
Team05_S1_iter14,S1,24.770,5.9740,0.0223,0.0538,0.2600,3.1968,0.0283,0,0.0710,0.3385,0.8763,0.6622,0.3639,0,0,0.0258,0.6142,0,0,0,
Team05_S1_iter14,S1,24.780,5.9766,0.0242,0.1032,0.2573,4.9556,0.0223,0,0.1135,0.4829,0.9564,0.9516,0.9703,0,0,-0.1434,0.7834,0,0,0,
Team05_S1_iter14,S1,24.790,5.9790,0.0241,0.0869,0.2503,-1.5646,0.0242,0,0.0722,0.3900,0.9439,0.9402,0.9767,0,0,0.4813,0.1587,0,0,0,
Team05_S1_iter14,S1,24.800,5.9816,0.0281,0.0895,0.2560,-0.1031,0.0241,0,0.1097,0.4192,0.9318,0.9202,0.9994,0,0,0.3313,0.3087,0,0,0,
Team05_S1_iter14,S1,24.810,5.9842,0.0323,0.0495,0.2574,-3.5912,0.0281,0,0.0986,0.3426,0.8332,0.7357,0.3732,0,0,0.6551,-0.0151,0,0,0,
Team05_S1_iter14,S1,24.820,5.9866,0.0374,0.0121,0.2452,-3.5989,0.0323,0,0.0000,0.2482,0.7323,0.3151,0.7307,0,0,0.6697,-0.0297,0,0,0,
Team05_S1_iter14,S1,24.830,5.9892,0.0389,-0.0252,0.2544,-4.5947,0.0374,0,0.0291,0.1540,0.6361,1.0000,0.9479,0,0,0.7523,-0.1123,0,0,0,
Team05_S1_iter14,S1,24.840,5.9917,0.0443,-0.0522,0.2545,-1.4682,0.0389,0,0.0124,0.1287,0.5572,0.9797,0.9956,0,0,0.4618,0.1782,0,0,0,
Team05_S1_iter14,S1,24.850,5.9941,0.0382,-0.1225,0.2410,-4.7596,0.0443,0,0.0322,0.1015,0.4221,0.9276,0.8823,0,0,0.7791,-0.1391,0,0,0,
Team05_S1_iter14,S1,24.860,5.9969,0.0375,-0.0856,0.2781,5.1175,0.0382,0,0.0208,0.1736,0.5838,0.9933,0.9639,0,0,-0.1401,0.7801,0,0,0,
Team05_S1_iter14,S1,24.870,5.9994,0.0327,-0.0697,0.2566,0.4159,0.0375,0,0.0131,0.1272,0.6347,0.9806,0.9491,0,0,0.2877,0.3523,0,0,0,
Team05_S1_iter14,S1,24.880,6.0019,0.0407,-0.0281,0.2536,3.8739,0.0327,0,0.0279,0.2104,0.7350,0.2871,0.7802,0,0,-0.0458,0.6858,0,0,0,
Team05_S1_iter14,S1,24.890,6.0043,0.0523,-0.1005,0.2360,-6.9495,0.0407,0,0.0095,0.1156,0.5247,0.9438,0.9764,0,0,0.9832,-0.3432,0,0,0,
Team05_S1_iter14,S1,24.900,6.0057,0.0586,-0.1884,0.1439,-8.7618,0.0523,0,0.0000,0.0515,0.2445,0.7347,0.3367,0,0,1.0000,-0.6424,1,0,0,
Team05_S1_iter14,S1,24.910,6.0080,0.0699,-0.2336,0.2326,-5.5054,0.0586,0,0.0000,0.0000,0.1748,0.5846,1.0000,0,0,0.8531,-0.2131,0,0,0,
Team05_S1_iter14,S1,24.920,6.0096,0.0709,-0.3353,0.1610,-8.7283,0.0699,0,0.0032,0.0324,0.0330,0.2745,0.7851,0,0,1.0000,-0.6291,1,0,0,
Team05_S1_iter14,S1,24.930,6.0120,0.0660,-0.3369,0.2526,-1.2197,0.0709,0,0.0251,0.0430,0.0375,0.3130,0.7983,0,0,0.4456,0.1944,0,0,0,
Team05_S1_iter14,S1,24.940,6.0144,0.0680,-0.2918,0.2581,3.8134,0.0660,0,0.0188,0.0182,0.0856,0.3950,0.8916,0,0,-0.0352,0.6752,0,0,0,
Team05_S1_iter14,S1,24.950,6.0168,0.0745,-0.3190,0.2467,-1.9383,0.0680,0,0.0000,0.0046,0.0630,0.3375,0.8372,0,0,0.5208,0.1192,0,0,0,
Team05_S1_iter14,S1,24.960,6.0193,0.0726,-0.3941,0.2676,-6.1105,0.0745,0,0.0027,0.0006,0.0664,0.2372,0.6804,0,0,0.8845,-0.2445,0,0,0,
Team05_S1_iter14,S1,24.970,6.0217,0.0710,-0.3746,0.2600,1.3250,0.0726,0,0.0000,0.0000,0.0402,0.2291,0.7252,0,0,0.2095,0.4305,0,0,0,
Team05_S1_iter14,S1,24.980,6.0241,0.0704,-0.3686,0.2591,1.0739,0.0710,0,0.0000,0.0403,0.0014,0.2548,0.7540,0,0,0.2326,0.4074,0,0,0,
Team05_S1_iter14,S1,24.990,6.0265,0.0693,-0.3670,0.2560,-0.0124,0.0704,0,0.0076,0.0150,0.0334,0.2879,0.8016,0,0,0.3205,0.3195,0,0,0,
Team05_S1_iter14,S1,25.000,6.0289,0.0623,-0.3522,0.2562,0.5288,0.0693,0,0.0490,0.0000,0.0497,0.3287,0.8100,0,0,0.2717,0.3683,0,0,0,
Team05_S1_iter14,S1,25.010,6.0313,0.0598,-0.2970,0.2584,5.6181,0.0623,0,0.0000,0.0008,0.1276,0.4770,0.9302,0,0,-0.2049,0.8449,0,0,0,
Team05_S1_iter14,S1,25.020,6.0338,0.0557,-0.2631,0.2578,1.7665,0.0598,0,0.0000,0.0245,0.1561,0.5267,0.9969,0,0,0.1589,0.4811,0,0,0,
Team05_S1_iter14,S1,25.030,6.0363,0.0575,-0.2280,0.2583,3.1760,0.0557,0,0.0199,0.0475,0.1659,0.6716,0.9933,0,0,0.0254,0.6146,0,0,0,
Team05_S1_iter14,S1,25.040,6.0388,0.0583,-0.2483,0.2533,-1.7837,0.0575,0,0.0000,0.0260,0.1588,0.6429,0.9985,0,0,0.4935,0.1465,0,0,0,
Team05_S1_iter14,S1,25.050,6.0412,0.0580,-0.2394,0.2566,-1.1286,0.0583,0,0.0278,0.0610,0.1262,0.5745,0.9778,0,0,0.4234,0.2166,0,0,0,
